    ,header_version ,scan_name ,scan_time    ,temperature_system ,temperature_detector ,humidity ,pga ,wavelength  ,intensity ,reference ,valid_length
 63 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1154.398381 ,88        ,        0 ,         220
 64 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1159.25502  ,98        ,        0 ,         220
 65 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1162.892423 ,101       ,        0 ,         220
 66 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1166.525477 ,100       ,        0 ,         220
 67 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1170.15418  ,90        ,        0 ,         220
 68 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1173.778533 ,91        ,        0 ,         220
 69 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1178.604236 ,91        ,        0 ,         220
 70 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1182.218439 ,93        ,        0 ,         220
 71 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1185.828291 ,101       ,        0 ,         220
 72 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1189.433793 ,91        ,        0 ,         220
 73 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1193.034945 ,99        ,        0 ,         220
 74 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1197.829714 ,98        ,        0 ,         220
 75 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1201.420715 ,92        ,        0 ,         220
 76 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1205.007366 ,108       ,        0 ,         220
 77 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1208.589667 ,110       ,        0 ,         220
 78 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1212.167618 ,110       ,        0 ,         220
 79 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1216.931452 ,110       ,        0 ,         220
 80 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1220.499252 ,114       ,        0 ,         220
 81 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1224.062702 ,107       ,        0 ,         220
 82 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1227.621802 ,107       ,        0 ,         220
 83 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1231.176552 ,109       ,        0 ,         220
